x,y,cluster
39.8537,50.1289,5
50.3934,5.5831,1
84.7774,48.5105,9
25.5917,39.0977,4
73.9475,62.4209,9
74.7992,7.69479,1
69.3585,42.2061,9
25.6721,61.0247,4
70.1282,71.6726,2
4.94649,65.1541,4
62.6831,87.1184,0
81.2076,11.5321,6
56.3757,56.3984,5
22.6785,6.82342,3
11.254,79.2371,8
61.5264,51.1077,5
29.366,11.9197,7
56.6908,14.1435,1
60.4302,82.2824,0
53.2411,34.3777,5
44.7034,28.0403,7
42.0725,14.0619,7
70.2464,67.7446,2
75.0866,40.3746,9
39.4173,80.0331,0
5.52868,2.10041,3
67.1515,86.7362,2
13.6325,23.5271,3
43.1346,36.3111,7
30.3506,54.3886,4
15.5482,91.8769,8
5.49626,44.9142,4
3.79668,62.187,4
59.0577,64.2269,5
44.4695,12.2988,7
98.6046,89.1729,2
40.3391,40.6771,5
3.23475,10.5854,3
8.42172,78.3213,8
50.96,47.839,5
58.3544,56.4887,5
49.9394,25.5059,7
43.2249,63.5719,5
49.033,86.3595,0
99.883,79.3836,2
40.7481,15.4312,7
71.2605,46.2444,9
60.3454,75.0572,0
8.43141,19.4031,3
39.284,52.9009,5
31.7019,37.8886,7
42.0738,72.041,0
78.5657,45.3085,9
82.6264,86.9874,2
23.6299,33.5864,7
34.8265,81.9843,0
90.0751,84.7659,2
7.49013,33.3001,3
48.3378,56.5231,5
19.6596,48.2208,4
35.9067,60.4077,5
63.652,7.16718,1
6.65208,23.9975,3
82.2243,15.0835,6
43.4006,21.5084,7
67.9844,75.1025,2
59.397,10.0582,1
47.1435,37.9627,5
55.3667,29.7699,1
24.9502,78.9965,8
63.3563,59.7766,5
60.9808,53.4315,5
44.5425,68.4709,0
86.7315,92.8803,2
24.9941,6.39112,3
41.1011,60.9008,5
66.7988,4.75315,1
68.0679,73.4509,2
28.7506,50.2923,4
88.5344,72.1512,2
71.8007,56.5188,9
47.2537,31.1977,7
66.5769,94.3972,2
69.1604,21.9436,1
24.1671,94.1106,8
0.940164,87.5234,8
53.8873,61.921,5
40.9549,98.4298,0
30.3919,27.6864,7
91.3101,55.386,9
34.0776,32.4112,7
16.2867,0.876382,3
37.1644,84.3547,0
74.3273,65.915,9
34.647,62.8617,5
38.0662,6.44764,7
19.3805,85.3199,8
37.6453,85.9574,0
79.717,6.80578,6
7.90104,3.88414,3
0.916405,8.8412,3
91.4076,54.8037,9
70.7622,32.3625,1
53.2334,1.15409,1
60.0489,44.5435,5
56.5401,94.1265,0
76.9547,72.8268,2
95.0029,14.1191,6
57.1815,69.3302,0
80.034,91.8285,2
32.1919,18.1002,7
98.2761,51.5723,9
3.42004,35.9214,4
37.5297,83.1371,0
42.7272,45.4308,5
87.0212,43.6436,9
54.272,78.4288,0
98.4473,25.0342,6
10.7913,51.6807,4
26.1882,70.8402,8
96.2242,82.7283,2
64.9667,73.1789,2
55.5551,59.9696,5
87.298,12.7366,6
29.2998,67.332,4
4.56508,61.4916,4
85.4322,2.84118,6
13.064,88.8522,8
38.7626,50.5937,5
71.9893,81.4899,2
96.0245,59.0105,9
25.1335,50.2964,4
37.4394,23.5808,7
75.3306,48.2307,9
75.2615,1.51884,1
19.0709,71.4857,8
84.2472,84.0377,2
44.6647,39.8023,5
44.0073,31.9627,7
52.5389,73.307,0
99.2947,57.104,9
34.7987,84.7269,0
59.9452,47.8626,5
73.5792,98.7078,2
98.4563,45.5685,9
80.1976,94.4808,2
4.57902,5.33114,3
44.7772,42.0184,5
28.9119,20.1078,7
90.249,4.17345,6
21.6267,9.31996,3
75.6592,5.87383,6
93.3576,20.3239,6
45.6761,37.3649,5
52.2866,98.215,0
10.6719,51.5813,4
55.319,45.4706,5
36.3082,15.2641,7
93.3332,9.88733,6
13.9719,91.7895,8
55.4558,94.1695,0
86.2703,60.0348,9
99.5007,31.0475,6
2.05321,28.4126,3
51.1554,92.3023,0
32.5861,72.7821,0
1.62221,8.24527,3
78.6559,94.9798,2
28.5691,24.332,7
32.3447,80.8557,0
22.547,43.0166,4
32.437,77.8659,0
88.4872,68.7451,2
93.1301,81.8204,2
78.6325,7.10196,6
73.6099,34.0883,9
1.27151,59.8802,4
94.1231,0.772202,6
90.9278,96.1763,2
29.1848,42.0831,4
88.4786,61.7709,9
14.8652,90.1008,8
70.0162,93.5211,2
85.0806,98.5853,2
17.8531,17.4253,3
79.441,40.4,9
60.4419,11.878,1
18.266,48.9291,4
80.6231,11.396,6
30.7495,59.2556,4
18.498,4.35939,3
93.3439,19.7695,6
64.2396,87.467,2
20.5417,55.1674,4
83.6433,49.7265,9
97.2505,72.1219,2
11.4974,12.1157,3
62.2227,81.5136,0
5.63678,47.3033,4
80.0989,23.4898,6
64.7286,59.5399,5
63.8899,25.1705,1
71.4179,82.1558,2
74.0996,52.041,9
93.5519,4.8491,6
11.2966,12.0499,3
9.20849,4.64053,3
31.8194,73.4481,0
92.1075,52.3611,9
28.6155,75.7508,8
2.08763,25.866,3
47.8727,13.5851,7
37.9817,10.0954,7
95.0987,43.6184,9
57.3987,75.1976,0
67.1083,22.1273,1
34.7375,30.9981,7
47.2978,6.1554,1
13.154,21.3974,3
58.1964,6.70586,1
26.2465,69.4931,8
18.7557,35.455,4
74.1336,50.5751,9
8.90307,66.2411,4
2.9362,37.5185,4
41.992,5.02383,7
63.3845,89.8647,0
18.6089,1.36615,3
99.9601,13.7076,6
44.9846,57.3587,5
88.9051,12.0929,6
79.486,23.6426,6
43.091,26.7838,7
29.798,56.245,4
48.1812,87.9945,0
62.9508,74.4277,0
57.4875,81.7066,0
9.88262,31.6211,3
32.2817,18.7857,7
97.8623,35.2179,6
56.3042,39.8542,5
40.2417,19.6887,7
29.7189,58.8506,4
21.0548,29.6789,3
72.5582,66.0394,9
87.0377,61.4633,9
78.1323,66.5237,9
85.1059,21.2233,6
93.3075,14.9039,6
77.4683,41.4887,9
2.8984,40.4191,4
15.9163,60.3859,4
22.1257,25.7989,3
92.0071,54.4073,9
44.5846,89.8693,0
89.6252,0.88884,6
29.7235,29.8669,7
20.5775,59.4424,4
88.7175,41.6324,9
89.1214,61.2757,9
7.67182,76.1591,8
22.739,85.8041,8
42.6828,7.84491,7
7.02739,35.9902,4
22.7488,84.4957,8
77.4789,25.6472,6
24.9148,93.3952,8
86.0332,47.0404,9
19.1942,78.0403,8
1.44774,63.7788,4
67.9096,91.0729,2
64.6676,97.6331,2
20.9399,85.2452,8
57.0755,9.65739,1
26.8775,46.1969,4
70.9331,34.5494,1
22.356,93.6721,8
20.3535,65.0387,4
1.51698,27.3809,3
1.02898,24.2658,3
11.8765,78.5079,8
49.9131,36.7913,5
71.9031,35.9463,9
83.8317,91.0972,2
13.9865,85.2794,8
54.876,81.8961,0
76.3524,19.5436,6
79.5292,97.2922,2
4.7888,36.6048,4
6.94964,31.6663,3
82.8017,77.8827,2
66.2157,5.15765,1
71.5548,86.5692,2
70.1964,73.0718,2
13.9501,71.2254,8
97.3376,25.8266,6
49.7332,47.2507,5
62.6179,21.6363,1
83.1969,46.4496,9
12.7336,97.1834,8
31.729,67.6096,0
79.0795,8.08136,6
87.1532,58.6087,9
5.37361,91.942,8
95.2135,12.3232,6
23.6084,78.0152,8
90.206,89.8241,2
83.1728,61.7608,9
76.3933,53.3692,9
34.8326,90.3434,0
24.5945,32.1702,7
16.1699,74.3278,8
79.4208,78.7878,2
95.9641,62.6178,9
25.2374,8.6977,3
59.8012,56.9663,5
76.3073,38.8807,9
65.0477,63.4606,5
97.4895,70.4213,2
55.4026,92.703,0
82.7446,79.011,2
70.7181,72.9505,2
68.8351,53.8909,9
34.7113,45.2284,5
7.26012,69.5439,8
35.5717,31.8547,7
1.71403,51.7417,4
6.18245,81.1349,8
30.5295,2.14657,7
43.7526,55.7668,5
10.8443,3.55386,3
12.7332,87.1516,8
42.4346,77.7809,0
50.6121,39.9241,5
48.2022,6.01476,1
32.627,30.9468,7
85.0258,3.34517,6
3.89733,53.8609,4
57.2361,38.6086,5
99.0892,64.4962,9
8.15252,34.661,3
96.3509,9.86655,6
86.4027,2.53335,6
91.0014,16.9322,6
4.67992,34.7541,3
72.699,15.5242,1
38.3079,85.4322,0
2.67578,80.7425,8
63.2131,53.2879,5
20.6666,11.4153,3
59.3027,53.2936,5
42.3621,44.3284,5
56.6388,46.2594,5
98.1893,13.8749,6
84.8681,97.2786,2
78.3711,93.0206,2
31.9395,74.722,0
2.88714,18.3422,3
77.2554,93.8886,2
35.2744,81.9353,0
28.6426,7.97336,7
97.4595,66.9506,9
93.4055,0.135268,6
47.6931,56.6186,5
53.4232,68.3597,0
68.0339,12.7259,1
21.6533,10.396,3
57.0543,78.2921,0
56.6555,55.2436,5
92.167,41.5235,9
52.5222,70.5381,0
34.5441,84.4617,0
45.2602,37.4313,5
2.80392,22.5156,3
31.3198,38.0783,7
4.45087,59.9625,4
46.0516,1.91037,7
26.913,39.4572,4
2.04564,74.6061,8
96.0758,55.4688,9
42.9658,64.1098,5
68.1947,64.6191,9
74.5058,25.249,6
42.9112,31.1613,7
80.4926,35.0782,9
72.6848,33.0148,1
5.61637,7.22896,3
17.4765,50.8766,4
44.6602,20.2805,7
73.3921,75.9801,2
58.3587,77.843,0
35.9426,4.41038,7
79.7534,62.8556,9
43.8676,81.799,0
37.4617,39.9434,5
37.2678,80.4276,0
4.05315,5.46254,3
45.0467,78.559,0
30.7116,87.9579,8
9.72025,11.2042,3
23.0361,82.4051,8
44.219,28.6525,7
89.634,61.6956,9
79.529,34.2943,6
81.976,52.9212,9
10.2743,40.3348,4
30.7642,46.2169,4
44.7452,10.5175,7
9.07252,88.6127,8
92.3165,46.5343,9
28.5561,29.5844,7
26.9618,32.6092,7
35.0469,72.0085,0
11.1682,65.7585,4
59.9664,20.8885,1
76.9627,83.0025,2
3.29355,21.1818,3
11.6549,92.9276,8
82.8773,91.184,2
27.2219,64.8534,4
44.1051,37.4962,5
5.18816,74.8693,8
83.7131,49.9333,9
85.3868,92.7856,2
38.546,77.7034,0
39.3199,67.1021,0
7.28776,66.2817,4
99.7114,42.3347,9
38.2902,10.8796,7
8.09318,98.2565,8
31.7681,85.0559,0
81.259,35.0616,9
6.23765,92.9139,8
27.9892,89.115,8
84.0979,55.2111,9
53.9684,28.203,1
92.7073,59.1565,9
3.07235,76.4204,8
9.08984,88.4592,8
69.206,47.6359,9
66.1626,8.52591,1
14.738,73.4503,8
74.8076,14.4494,6
15.785,13.0978,3
25.329,23.8782,7
11.3544,57.097,4
8.93409,92.6134,8
92.1586,15.1717,6
85.5273,20.1478,6
4.28672,69.6252,8
75.3589,58.2551,9
97.8283,68.0661,9
17.4116,0.900614,3
44.4865,26.5015,7
89.3598,13.6925,6
74.1373,55.5224,9
22.2184,88.8753,8
28.9727,97.0261,8
3.32467,44.7577,4
10.1239,28.6536,3
68.6359,21.4782,1
85.7506,77.57,2
14.0916,77.9092,8
92.7418,99.6189,2
98.0571,97.0285,2
69.2441,73.4159,2
55.2836,67.0724,5
41.4821,72.6952,0
67.973,85.9686,2
99.1966,57.3328,9
99.6611,73.334,2
12.8552,21.8795,3
62.2093,41.8279,5
18.9056,65.5339,4
86.5856,29.0295,6
94.1875,55.2215,9
50.5077,79.9382,0
32.7915,64.5993,4
57.8474,25.5333,1
64.2182,55.9045,5
22.5618,33.4624,7
29.3204,77.8454,8
0.534741,70.8025,8
50.5405,68.5077,0
56.771,49.7372,5
25.8405,56.4321,4
23.0711,38.6957,4
78.3117,85.2804,2
80.5236,97.2173,2
50.8143,67.1092,5
26.2468,45.0019,4
22.3307,76.7545,8
24.94,55.1222,4
41.3539,82.7875,0
80.6556,5.57212,6
38.6919,3.21734,7
39.0345,68.0124,0
81.0627,39.5692,9
38.8148,31.6032,7
8.07696,95.5859,8
81.3404,33.9175,6
52.018,4.41154,1
72.6132,30.3297,1
89.6919,53.1368,9
27.547,40.5062,4
20.246,53.7938,4
85.5081,42.5767,9
30.5484,10.4481,7
97.6989,71.9022,2
93.2356,78.3545,2
77.4744,31.9276,6
81.5718,16.5088,6
99.9399,62.6345,9
56.0781,38.7547,5
94.2377,64.155,9
34.3406,75.5781,0
98.0725,86.3586,2
79.9897,70.6857,2
16.6884,69.6816,8
23.8225,44.2354,4
10.1878,44.0684,4
98.0292,95.6959,2
86.6451,28.5776,6
6.14409,84.344,8
0.479828,99.3797,8
62.6985,77.9542,0
31.3073,44.2703,4
94.463,31.2472,6
6.90475,50.5411,4
70.0019,1.14248,1
14.6961,4.34252,3
76.7206,12.7686,6
90.7012,56.7103,9
83.4543,7.38951,6
26.3919,7.27683,3
51.6249,36.5797,5
51.3453,49.6541,5
32.2757,37.9904,7
78.2317,38.4198,9
22.3344,78.7115,8
37.7995,85.0328,0
56.6657,69.1067,0
29.3031,51.1287,4
0.353885,36.2078,3
1.66985,70.3558,8
37.3503,16.366,7
74.6983,14.0709,6
29.1346,65.3995,4
70.7812,12.589,1
72.789,97.1731,2
19.8658,24.4139,3
33.7528,71.2111,0
74.068,66.0285,9
9.20142,52.2996,4
4.4483,31.5358,3
31.0111,42.2478,4
16.5686,87.6769,8
11.3545,45.8717,4
38.8056,11.7084,7
82.0795,40.4754,9
82.0642,19.4298,6
56.8414,56.7625,5
33.5007,85.9761,0
22.1619,4.28191,3
98.565,94.9509,2
1.45502,18.4308,3
19.3648,35.2079,4
89.6419,93.4327,2
1.23639,98.8433,8
45.7324,5.6847,7
30.3791,76.7435,0
47.9325,46.9477,5
64.4204,59.287,5
92.8193,3.22599,6
70.9954,74.8988,2
43.7014,53.0595,5
94.3286,0.542864,6
9.82201,27.8293,3
86.5189,31.9839,6
32.1112,85.0839,0
26.9349,33.5662,7
3.51475,46.2996,4
68.7741,93.1566,2
39.7324,70.0105,0
91.9999,85.4648,2
75.6952,22.379,6
62.2083,23.6277,1
69.3267,26.6287,1
82.9146,62.146,9
29.8547,53.91,4
37.0448,73.5561,0
6.96951,31.3734,3
74.099,16.7915,1
59.2027,60.6179,5
48.7755,91.3139,0
45.7019,75.7103,0
24.8801,49.2166,4
22.01,93.6542,8
42.3732,61.7424,5
63.6647,34.3732,1
47.2072,39.3598,5
56.7522,9.41548,1
62.9875,26.0788,1
36.0442,45.9021,5
88.2248,65.8989,9
99.8121,25.2696,6
39.455,6.78163,7
56.643,13.5541,1
23.5731,15.8457,3
74.172,72.3486,2
7.15952,19.8738,3
48.059,32.0396,7
69.0904,70.0689,2
25.6938,11.4637,3
31.8113,89.3585,0
45.8369,79.0185,0
28.7183,2.58903,7
88.4339,91.7058,2
28.6679,24.4781,7
37.6079,16.8927,7
90.377,37.42,9
42.1623,29.8321,7
44.2017,98.8053,0
43.3861,67.7748,0
14.6509,17.5581,3
40.1234,21.8105,7
37.4319,88.1824,0
53.8501,6.52238,1
58.2513,79.5439,0
17.9861,90.0626,8
68.9023,63.8229,9
69.0811,97.6206,2
66.4119,57.515,5
89.3264,95.0798,2
81.9932,26.9344,6
11.9725,72.3702,8
64.3544,54.1348,5
2.2023,8.55607,3
52.9401,45.5884,5
76.3309,67.591,2
63.1466,16.4543,1
89.4015,0.578499,6
4.63669,43.2515,4
7.10087,62.888,4
22.7954,25.0869,3
52.9506,91.6977,0
88.9098,22.0317,6
89.3184,55.3218,9
79.5467,78.6448,2
50.4016,61.5398,5
5.57916,62.3741,4
33.91,69.9336,0
16.5089,36.1123,4
78.4896,69.449,2
81.7008,54.8205,9
37.04,44.8473,5
71.2748,26.4414,1
45.4258,75.9115,0
69.693,52.5267,9
38.7995,92.4884,0
77.6136,91.7501,2
84.1861,66.5235,9
13.7818,73.5044,8
21.8452,93.3285,8
52.1492,72.2468,0
54.8683,57.7284,5
34.6209,88.7783,0
27.662,51.1298,4
24.8906,6.15161,3
20.5788,6.59139,3
60.9721,57.6187,5
51.4387,32.2469,7
84.0602,96.8645,2
8.15846,53.7531,4
49.3912,46.958,5
46.2415,27.0049,7
38.7081,30.4276,7
93.5283,52.4899,9
3.93201,15.3736,3
45.8183,56.0813,5
87.6204,0.686582,6
13.8097,22.2413,3
89.4649,41.4716,9
73.3712,14.3555,1
47.6232,93.9499,0
20.9469,8.59535,3
51.5687,72.3856,0
40.8423,35.6289,7
69.2502,49.0008,9
89.382,18.6414,6
95.9587,35.6235,6
45.6463,34.6668,7
66.0511,39.1746,5
87.1566,69.9831,2
54.5482,32.9749,1
26.0643,42.1686,4
33.6615,39.874,7
64.4099,23.1264,1
81.3456,37.7811,9
37.4819,28.9688,7
31.731,58.4288,4
37.5642,83.2997,0
30.8145,78.4065,0
18.9286,0.0646445,3
27.4072,8.31056,7
18.706,23.366,3
43.934,64.3523,5
58.0328,9.9851,1
3.52689,45.1894,4
79.9682,58.075,9
78.1644,6.03249,6
0.243609,11.8259,3
45.9065,64.6535,5
34.9523,27.2521,7
2.43459,72.4342,8
56.2209,34.1656,5
30.8631,93.7851,8
17.4653,61.6776,4
72.1916,36.3939,9
61.7422,99.5989,0
44.7044,80.4483,0
22.9648,88.6385,8
44.8006,80.9976,0
98.6236,48.3274,9
26.187,78.5917,8
6.40249,4.35135,3
84.6242,6.6461,6
16.1772,30.5307,3
71.2996,51.1296,9
57.7828,73.7342,0
23.5638,14.0037,3
7.89981,54.4269,4
7.78881,25.3651,3
16.1045,79.9804,8
61.759,77.8467,0
79.5793,6.4634,6
58.2949,2.54408,1
95.1019,3.09551,6
83.5417,93.7254,2
51.423,9.72866,1
72.3171,57.8254,9
14.08,56.9414,4
64.4715,30.2573,1
87.4721,35.7712,9
81.3868,45.2548,9
9.50537,4.95061,3
59.2585,17.4052,1
59.3775,67.0473,5
42.7703,75.482,0
47.0278,4.52927,1
53.3286,26.607,1
10.9927,11.6236,3
29.1511,6.09453,7
14.7191,12.6928,3
99.8199,66.1421,9
22.4214,72.1371,8
23.9675,36.5014,4
29.0785,88.4391,8
66.7587,16.5505,1
24.2102,48.1455,4
61.8054,33.7156,1
53.0961,21.0639,1
51.1208,12.4736,1
88.1113,93.8911,2
87.9556,35.139,9
98.4204,41.2842,9
61.746,9.41302,1
52.9078,90.8971,0
15.5075,67.6269,4
3.58988,15.3275,3
33.769,26.0113,7
87.4646,57.7365,9
62.5127,16.5431,1
46.1755,29.2714,7
33.0936,70.3858,0
77.4169,94.899,2
4.10137,30.513,3
15.9629,55.2222,4
42.9866,4.07413,7
49.1132,30.9422,7
39.2131,47.5336,5
72.2264,0.95918,1
56.9466,25.1342,1
91.8563,72.4542,2
92.7611,95.4462,2
87.7817,26.5301,6
21.4575,75.2462,8
84.2666,83.9702,2
91.7893,30.4422,6
13.2417,24.8829,3
0.827927,90.6586,8
19.7818,4.9293,3
21.1716,35.7447,4
60.1514,64.1583,5
39.8189,9.26468,7
95.1005,79.032,2
56.7983,67.3269,5
79.9912,13.7449,6
92.4611,71.8475,2
86.199,85.2223,2
67.2937,73.9807,2
11.7524,88.7512,8
49.2269,96.019,0
72.7214,41.0162,9
26.4612,85.963,8
65.8991,27.2891,1
76.6216,85.6809,2
32.2184,97.7932,0
21.4257,92.3698,8
61.9515,61.2445,5
1.63451,57.052,4
40.2765,58.4328,5
24.3789,20.2677,3
72.1777,16.84,1
92.1152,58.3767,9
2.06224,59.4088,4
32.3574,13.8146,7
48.16,81.5843,0
9.83362,20.8814,3
22.6005,36.2948,4
6.84443,88.4996,8
63.5839,83.4661,0
74.1806,95.8022,2
81.2593,95.6062,2
88.1721,43.2108,9
56.8508,89.8066,0
0.262778,97.1273,8
48.2394,24.6416,7
17.395,20.417,3
41.4816,9.51013,7
78.7937,43.5438,9
68.919,11.1511,1
57.3585,17.079,1
92.7355,67.1921,9
37.9604,15.336,7
3.48688,44.8048,4
3.83565,67.0707,4
28.2709,78.0162,8
62.873,9.53017,1
73.6225,51.045,9
52.741,30.4732,1
40.8516,53.0038,5
27.6005,89.091,8
77.6454,44.9955,9
9.50801,19.127,3
54.5056,88.3017,0
62.6708,23.4246,1
99.4529,20.0293,6
40.5036,92.1883,0
87.2214,78.4639,2
7.52432,90.7083,8
23.2687,11.36,3
57.779,51.5396,5
89.3762,20.652,6
61.0698,62.9987,5
71.6971,13.8107,1
93.472,12.5487,6
66.8145,21.0725,1
1.63967,44.4599,4
66.0679,11.1477,1
63.5869,20.5735,1
99.4494,26.2577,6
43.9981,98.9023,0
46.287,84.5017,0
91.0906,33.5085,6
62.9656,98.6149,0
24.2167,86.2343,8
9.97491,81.9958,8
37.7739,99.3511,0
2.6478,98.8437,8
62.3498,74.3449,0
12.6544,55.8218,4
86.8935,79.4689,2
76.8942,88.5332,2
23.9288,42.9622,4
99.6809,87.5157,2
63.5357,99.1303,2
13.7734,7.53385,3
98.0326,60.0604,9
92.0355,89.1232,2
93.5689,55.0011,9
87.7382,17.7856,6
41.2355,97.7131,0
99.7814,79.0094,2
97.0642,2.42921,6
77.8531,59.414,9
76.7741,90.5076,2
15.2358,63.6676,4
69.9765,92.1301,2
52.2008,93.9053,0
35.0922,51.8818,5
81.421,98.628,2
51.0121,95.1944,0
6.16182,49.0447,4
55.2548,98.1974,0
38.168,48.8237,5
53.1985,25.9062,1
66.6094,94.434,2
23.6193,66.3908,4
73.4434,20.6835,1
68.82,51.2966,9
80.0975,45.5941,9
41.8041,95.3333,0
9.26169,11.7806,3
87.4634,61.4625,9
5.68592,22.5556,3
13.3443,87.1069,8
21.1836,64.3564,4
82.3013,27.3454,6
13.4011,37.5561,4
25.5428,51.5691,4
86.3799,78.7413,2
77.4752,52.9892,9
73.1753,1.09447,1
19.38,46.6187,4
21.7779,88.2,8
97.9153,1.87545,6
33.7941,39.7194,7
97.2088,43.0558,9
51.5,84.6722,0
4.51829,57.1859,4
7.22782,17.8626,3
44.2929,28.4114,7
82.219,26.5942,6
55.7569,95.62,0
64.1503,81.2997,2
47.1891,50.5301,5
60.0409,24.6643,1
3.51936,33.2162,3
25.7588,22.8994,7
79.835,47.5367,9
11.0994,77.7502,8
49.4122,44.8934,5
17.4696,46.621,4
87.9492,68.9696,2
31.2932,92.4675,0
26.1556,38.521,4
10.33,70.4484,8
66.9324,92.549,2
97.0426,22.6893,6
88.169,61.1929,9
3.98893,35.3581,3
11.723,64.0299,4
60.0225,15.2424,1
97.2461,85.7813,2
38.1418,77.0811,0
33.318,49.2411,4
54.8313,82.7302,0
94.1345,72.3009,2
29.3511,82.0837,8
41.2706,60.6443,5
74.5511,67.4262,2
99.1653,84.8812,2
37.8746,66.0977,0
77.4301,34.9172,9
88.787,65.5992,9
96.1101,92.7759,2
0.957312,7.83314,3
56.8058,60.9798,5
23.0755,54.0519,4
46.761,61.2173,5
31.133,80.079,0
10.4584,85.9643,8
62.8092,4.59293,1
58.2652,92.1603,0
86.6766,99.5358,2
52.8046,61.2278,5
66.962,51.9699,5
46.1089,4.83656,7
18.0675,23.5391,3
39.7538,6.85451,7
89.1382,35.8639,9
99.6304,90.0955,2
43.697,56.4362,5
51.0753,66.7726,5
10.4881,97.8363,8
27.9899,41.6211,4
77.9153,38.4483,9
27.5854,40.7245,4
43.0412,85.8506,0
32.8848,29.7178,7
85.3864,85.6894,2
90.9456,52.3483,9
37.6593,37.0545,7
57.1849,55.7268,5
60.5936,96.9387,0
62.5813,49.7318,5
32.8025,62.2117,4
39.8274,76.4996,0
18.6479,90.9027,8
43.2721,29.136,7
88.739,71.262,2
70.7571,66.6544,2
9.71029,98.3425,8
7.37888,52.7515,4
84.1931,40.2637,9
82.4693,69.5795,2
25.9531,73.4149,8
21.9278,63.6123,4
10.4694,79.1127,8
19.3391,71.063,8
76.0514,81.9205,2
20.7948,8.8539,3
44.1322,60.6222,5
85.3535,62.7801,9
51.5248,28.6256,1
91.9162,40.2639,9
99.8876,62.6733,9
6.91822,9.59792,3
61.0158,14.2971,1
62.3494,45.2089,5
54.5608,44.8188,5
14.7883,80.5139,8
18.2337,36.7161,4
44.1262,28.7031,7
15.8288,63.4654,4
99.7661,91.8802,2
45.3858,20.5609,7
0.734073,89.518,8
81.1831,86.0875,2
52.2981,32.7079,5
14.7132,44.2143,4
72.9718,14.6008,1
6.88761,79.89,8
24.1987,67.9034,4
94.1871,86.5481,2
13.1123,48.7479,4
31.3669,27.9006,7
29.2618,49.6006,4
64.6168,73.388,2
78.3037,80.4456,2
36.8533,78.0699,0
72.3257,82.2392,2
98.6308,73.0598,2
71.7572,79.8139,2
59.1474,24.0553,1
12.5218,73.8605,8
68.2696,85.4936,2
88.4613,75.1572,2
65.3836,12.66,1
43.0606,59.5707,5
99.2082,56.1729,9
8.31859,30.5751,3
84.0735,37.5804,9
80.1757,48.6903,9
10.9683,58.4795,4
29.1359,47.8217,4
36.5493,1.46161,7
30.0608,35.1801,7
74.5214,1.81801,1
14.994,33.6688,3
25.8733,27.5159,7
7.52932,94.143,8
13.0095,95.9906,8
69.3002,78.3931,2
8.65068,12.3608,3
37.9638,7.85885,7
68.5337,46.2824,9
38.4339,52.6073,5
83.8627,18.6096,6
1.29757,94.8311,8
77.0891,30.4334,6
42.6528,13.6384,7
31.895,72.7136,0
48.8186,6.41648,1
74.5316,63.8126,9
40.0853,0.404943,7
91.3285,47.6146,9
94.5479,4.33799,6
43.6052,63.8481,5
82.7311,52.2559,9
76.2089,20.6949,6
60.1148,44.7426,5
66.9772,98.5487,2
97.3499,50.84,9
17.1584,98.6475,8
45.6711,94.2475,0
29.0809,88.3238,8
7.8859,60.976,4
61.0374,56.7045,5
67.3925,35.569,1
20.5171,7.47773,3
35.974,11.8456,7
55.0923,30.5219,1
16.1836,98.6976,8
94.37,98.9147,2
50.9535,70.5789,0
19.6095,11.0683,3
15.3215,86.5868,8
9.61697,12.6714,3
37.4267,26.7753,7
11.3189,83.0978,8
21.0228,40.3999,4
71.4216,28.9087,1
1.37586,32.459,3
85.6132,68.7683,2
68.028,6.13027,1
76.2461,4.00202,6
17.9759,31.3384,3
34.5239,34.1595,7
30.036,28.8939,7
33.0742,80.9894,0
99.4727,52.6837,9
92.0577,14.7943,6
39.2704,1.67468,7
27.4657,76.6972,8
28.45,38.7846,4
59.7949,49.4728,5
79.1845,31.2165,6
78.3815,80.5604,2
63.6755,63.9946,5
49.3287,31.7036,7
70.1249,25.5748,1
35.7056,88.1008,0
56.9132,70.2295,0
22.2603,86.9491,8
99.1234,55.3345,9
67.9386,98.5961,2
8.01815,59.9963,4
13.3903,47.2886,4
61.6709,40.856,5
23.9858,90.121,8
79.6407,83.7807,2
39.5937,58.8252,5
14.9972,17.9752,3
39.3856,78.6728,0
81.9698,88.7143,2
10.3764,52.0948,4
14.2891,46.082,4
40.1955,71.2023,0
16.3115,62.4558,4
58.1514,15.4349,1
17.7903,26.09,3
14.031,25.8084,3
86.0862,27.4213,6
73.097,47.7572,9
68.2774,97.0828,2
37.8781,47.9181,5
80.8635,77.4719,2
6.74328,95.8607,8
95.4471,46.1289,9
74.5335,77.4169,2
34.8432,84.9099,0
29.5117,49.1324,4
30.9919,69.7072,0
20.3346,47.3034,4
32.1631,78.486,0
62.7383,49.9533,5
4.57598,76.7692,8
75.7618,90.6622,2
4.19055,48.8588,4
38.4194,72.4679,0
45.9416,76.2975,0
20.386,26.8051,3
53.7694,27.1292,1
22.6659,49.2165,4
73.2581,97.1994,2
26.6334,8.10136,7
82.1093,56.1451,9
57.2337,13.1012,1
25.8523,77.5683,8
60.4046,58.0153,5
56.0544,23.1429,1
7.96868,60.6303,4
99.9122,83.7305,2
51.2926,4.1027,1
32.5893,89.7119,0
76.5706,78.5309,2
66.0094,96.9566,2
5.33603,19.7788,3
24.0858,28.0019,7
68.9953,97.3439,2
25.2013,95.6286,8
5.44526,7.31062,3
51.7737,62.679,5
20.4119,77.626,8
40.2473,80.8165,0
35.6413,96.3017,0
3.95941,43.61,4
56.932,3.87156,1
27.3405,8.22458,7
7.97426,59.9298,4
97.9365,84.5449,2
